conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username
1917462129894121529,Wed Apr 30 06:12:51 +0000 2025,1,Salut sama yg jago bikin karya seperti ini telaten banget Don sama bang @Adriandhy mirip kaaan? #FilmJUMBO emang berkesan di hati banyak orang buruan nonton sekarang! https://t.co/2MActil6jK,1917462129894121529,https://pbs.twimg.com/ext_tw_video_thumb/1917462094905237504/pu/img/9udvpTspcllbPVoT.jpg,,in,,0,0,0,https://x.com/Teh__L/status/1917462129894121529,984496808826060800,Teh__L
1917425060421513243,Wed Apr 30 03:45:33 +0000 2025,19,Kehangatan keluarga Don Perhatian Oma Ayah dan Ibu yang sayang sama Don sepenuh hati bikin merasa dipeluk Yuk tonton kisah Don di film JUMBO sedang tayang di bioskop jangan sampai ketinggalan! Beli tiketnya di https://t.co/Wp7yN9ynNx #FilmJumbo #JumboUntukSemua https://t.co/lbmvrJyjTS,1917425060421513243,https://pbs.twimg.com/media/GpwP7DZaYAMHL6y.jpg,,in,,0,0,3,https://x.com/jumbofilm_id/status/1917425060421513243,1678688801454194688,jumbofilm_id
1917401556363927669,Wed Apr 30 02:12:09 +0000 2025,188,Terima kasih banyakk @fasyay ️ . #FilmJUMBO sedang tayang di bioskop yaa https://t.co/xGohdyHoRi,1917401556363927669,https://pbs.twimg.com/media/GpvR5PCaYAAkTWI.jpg,,in,,1,3,17,https://x.com/Adriandhy/status/1917401556363927669,68122088,Adriandhy
1917243215327187309,Tue Apr 29 15:42:57 +0000 2025,2,Barusan nonton #FilmJUMBO jelek bang film nya @Adriandhy dan kurang Terima kasih sudah mengembalikan tontonan untuk anak makasih telah memantik diri saya untuk kembali membuat film animasi . Oma be like: When Meri was there ,1917243215327187309,,,in,COMMISSION OPEN,0,1,0,https://x.com/Inumation/status/1917243215327187309,1155094275689857025,Inumation
1917241328171413656,Tue Apr 29 15:35:27 +0000 2025,107,Janji? Gaakan bohongin Meri apalagi diri sendiri? Kira-kira reaksi meri ini cocok buat menanggapi kegiatan apalagi ya? Yang pastinya harus ditepatin dong #JumboUntukSemua #JUMBO #FilmJumbo #FilmAnimasi https://t.co/ick2ZHJkzu,1917241328171413656,https://pbs.twimg.com/amplify_video_thumb/1917241292914044929/img/teM_zwo3RWxZqaDE.jpg,,in,,1,2,28,https://x.com/jumbofilm_id/status/1917241328171413656,1678688801454194688,jumbofilm_id
1917238003019206755,Tue Apr 29 15:22:17 +0000 2025,0,Dan ternyata keluarga tak harus sedarah keluarga terbentuk juga karena searah. Visualnya cakep. 7/10 #Jumbo #FilmJUMBO,1917238011047411990,,regalkacangijo,in,Earth,0,0,0,https://x.com/regalkacangijo/status/1917238011047411990,530885969,regalkacangijo
1917238003019206755,Tue Apr 29 15:22:15 +0000 2025,0,film yang banyak enggapapa-nya : enggapapa kalau kita masih meraba masa depan sambil jalan enggapapa ngerasa sedih asal hidup tetap jalan enggapapa kalau kita engga sama hebatnya dengan orang lain asal tetap mengusahakan. #Jumbo #FilmJUMBO,1917238006018355556,,regalkacangijo,in,Earth,0,1,0,https://x.com/regalkacangijo/status/1917238006018355556,530885969,regalkacangijo
1917238003019206755,Tue Apr 29 15:22:15 +0000 2025,0,filmnya jelek dan animasinya kurang #Jumbo #FilmJUMBO https://t.co/Z3HtXY0Glh,1917238003019206755,https://pbs.twimg.com/media/GptjM6lbAAAg9to.jpg,,in,Earth,0,1,0,https://x.com/regalkacangijo/status/1917238003019206755,530885969,regalkacangijo
1917235172870852878,Tue Apr 29 15:11:00 +0000 2025,0,Film yang ringan untuk ditonton dialognya mudah dipahami tidak menye-menye dan... #Jumbo #FilmJUMBO https://t.co/9ivYLZMSmR,1917235172870852878,https://pbs.twimg.com/media/GptjM6lbAAAg9to.jpg,,in,Earth,0,0,0,https://x.com/regalkacangijo/status/1917235172870852878,530885969,regalkacangijo
1917209932191158274,Tue Apr 29 13:30:45 +0000 2025,9,@PONE177 Terima kasih sudah menyempatkan untuk mention @jumbofilm_id dan menggunakan hashtag #FanartJumbo sehingga kami tau ada karya luar biasa buatan tangan kalian #JumboUntukSemua #JUMBO #FilmJumbo #FilmAnimasi https://t.co/XFNdddT6eD,1917209946502095226,https://pbs.twimg.com/media/GptMSCybcAAGwc0.jpg,jumbofilm_id,in,,0,0,4,https://x.com/jumbofilm_id/status/1917209946502095226,1678688801454194688,jumbofilm_id
1917182453837599016,Tue Apr 29 11:41:31 +0000 2025,496,Inilah dia sunshine boy kita Nurman! Si sumber energi di film JUMBO yang selalu sukses bikin penonton senyum-senyum sendiri Kalau kamu apa sih yang bikin kamu suka banget sama Nurman? Tulis di kolom komentar ya! #JumboUntukSemua #JUMBO #FilmJumbo https://t.co/EJemfeDi6o,1917182453837599016,https://pbs.twimg.com/amplify_video_thumb/1917182384048664576/img/ordFQSZxtWKEJmFv.jpg,,in,,8,11,105,https://x.com/jumbofilm_id/status/1917182453837599016,1678688801454194688,jumbofilm_id
1917122186592366974,Tue Apr 29 11:15:17 +0000 2025,7,@cinepoint_ Nafas #FilmJUMBO masih panjang. Besok dan lusa mungkin masih bisa naik showtime-nya. Semoga Agak Laen terkejar. Hehe.,1917175851860562357,,cinepoint_,in,Pluto,0,1,0,https://x.com/digasabhan/status/1917175851860562357,69859492,digasabhan
1917150506553860135,Tue Apr 29 09:34:34 +0000 2025,1,Apa cuma saya yang sampai sekarang ini belum nonton #FilmJUMBO ?,1917150506553860135,,,in,Indonesia,0,0,0,https://x.com/AriDwi2008/status/1917150506553860135,1594691431502790657,AriDwi2008
1917144636629696882,Tue Apr 29 09:11:14 +0000 2025,2,Baru sempat nonton #FilmJUMBO tadi malam sama istri. Terimakasih @Adriandhy sudah menciptakan film yang membuat istri saya menangis sesenggukan bahagia selama nonton. Mood istri saya jadi bagus alhasil saya boleh membeli gadget/sepatu baru ,1917144636629696882,,,in,Asia,0,1,0,https://x.com/trendingtaofik/status/1917144636629696882,1372879966883311616,trendingtaofik
1917138775005904898,Tue Apr 29 08:48:01 +0000 2025,2,Semoga JUMBO bisa menjadi inspirasi untuk para animator lokal agar terus berkreasi hingga mengharumkan nama bangsa! #JumboUntukSemua #JUMBO #JumboFilm #FilmJumbo #VisinemaStudios #FilmAnimasi #FilmIndonesia https://t.co/9CyL3lAGiE,1917138792252862578,https://pbs.twimg.com/media/GpsLkHXbkAA9X9O.jpg,jumbofilm_id,in,,0,0,4,https://x.com/jumbofilm_id/status/1917138792252862578,1678688801454194688,jumbofilm_id
1917096266250785069,Tue Apr 29 05:59:02 +0000 2025,813,7.630.857 penonton udah ikut nongkrong bareng Geng JUMBO setelah pentas di hari ke-29 penayangan Terima kasih ya teman-teman udah senantiasa memberikan dukungan ke film animasi lokal yang dibuat dengan sepenuh hati ini #JumboUntukSemua #JUMBO #FilmJumbo https://t.co/4iTICVJoe5,1917096266250785069,https://pbs.twimg.com/media/Gprk4gjbEAAngmB.jpg,,in,,19,11,177,https://x.com/jumbofilm_id/status/1917096266250785069,1678688801454194688,jumbofilm_id
1917084447767400752,Tue Apr 29 05:12:04 +0000 2025,0,AKU KAGEEETTT SBELEUM2NYA MENTOK DI DOMKU 1 HARI CUMA 5 SHOW 1 BIOSKOP INI AKU BARU CEK KOK NYAMPE 10 SHOW DONG JUMBO #FilmJUMBO https://t.co/9gOCDbgTgb,1917084447767400752,https://pbs.twimg.com/media/GpraJImbEAYWGv6.jpg,,in,random ):) seokjin ♡,0,0,0,https://x.com/likeepiphany/status/1917084447767400752,860646088172126208,likeepiphany
1916858734447657416,Mon Apr 28 14:15:10 +0000 2025,1024,Lagu Selalu Ada di Nadimu bisa terasa seindah dan sehangat ini dalam berbagai bahasa Terima kasih untuk semua yang sudah cover lagu ini. Karena kalian Selalu Ada di Nadimu ada warna baru tapi tetap dengan rasa yang sama #JumboUntukSemua #JUMBO #FilmJumbo https://t.co/uVlJaFpdil,1916858734447657416,https://pbs.twimg.com/amplify_video_thumb/1916858546513436672/img/A5EdocX9be4t02pL.jpg,,in,,12,7,280,https://x.com/jumbofilm_id/status/1916858734447657416,1678688801454194688,jumbofilm_id
1916832462149177536,Mon Apr 28 12:30:46 +0000 2025,2,@R_besar @itsmebcl_ dan @Angga_Yunandaaa remake dialog ikonik dari film JUMBO Kalau kalian paling ingat sama dialog yang mana? Yuk tonton lagi JUMBO di bioskop dan jadi bagian dari yang sayang sama JUMBO #JumboUntukSemua #JUMBO #FilmJumbo https://t.co/hIStKn4YEq,1916832462149177536,https://pbs.twimg.com/amplify_video_thumb/1916832321833152512/img/R92HrKukkMWVE7OZ.jpg,R_besar,in,,0,0,1,https://x.com/jumbofilm_id/status/1916832462149177536,1678688801454194688,jumbofilm_id
1916832014017372353,Mon Apr 28 12:28:59 +0000 2025,9,Testimoni #FilmJUMBO dari seorang teman sekolah @jumbofilm_id @Adriandhy https://t.co/15EFMVH7FK,1916832014017372353,https://pbs.twimg.com/media/Gpn0jrcaUAAQ3AN.jpg,,in,,0,0,0,https://x.com/ted_kho/status/1916832014017372353,76414171,ted_kho
1916806985775022524,Mon Apr 28 10:50:50 +0000 2025,0,@Adriandhy keren kalau enggak nangis nonton ini #FilmJUMBO #BUZZERJUMBO,1916807310716067991,,F1yyan_,in,tooku ni ite mo,0,1,0,https://x.com/F1yyan_/status/1916807310716067991,2401641008,F1yyan_
1916801778735333555,Mon Apr 28 10:28:51 +0000 2025,14,Terima kasih Kak @ntsana_ Kak @brisiajodie96 Kak Amink sudah nonton dan memberikan review hangat untuk Film JUMBO Semoga film ini bisa menjadi memori yang indah dan menghangatkan hati kita semua Amankan tiketnya sekarang melalui https://t.co/Wp7yN9ynNx ️ #FilmJumbo https://t.co/R9eopJddkr,1916801778735333555,https://pbs.twimg.com/media/GpnZDXwagAAcqBU.jpg,,in,,0,0,1,https://x.com/jumbofilm_id/status/1916801778735333555,1678688801454194688,jumbofilm_id
1916760245096927651,Mon Apr 28 07:43:48 +0000 2025,14,Coba absen duluw temen-temen di sini udah nonton #FilmJUMBO berapa kali nihh? ⭐️ Buat yang nonton lebih sekali boleh di-spill gak kenapanya dan gimana sensasinya? ,1916760245096927651,,,in,,5,21,1,https://x.com/jumbofilm_id/status/1916760245096927651,1678688801454194688,jumbofilm_id
1916751822024331552,Mon Apr 28 07:10:20 +0000 2025,10,Yeayy!!! Seru banget nih terima kasih yaa kakak pemudapeduli sudah ajak adik-adik nobar #FilmJUMBO ️‍,1916751822024331552,,,in,,0,0,0,https://x.com/jumbofilm_id/status/1916751822024331552,1678688801454194688,jumbofilm_id
1916736785226613037,Mon Apr 28 06:10:35 +0000 2025,1013,Sama seperti sepeda keren Nurman #FilmJUMBO juga ikut terbang tinggi dengan 7.493.349 penonton di hari ke-28 penayangan! Petualangan ini masih belum selesai. Yuk nonton Film #JUMBO sekali atau sebanyak-banyaknya di bioskop agar kita bisa terbang lebih tinggi lagi https://t.co/5QFjObDtOL,1916736785226613037,https://pbs.twimg.com/media/Gpmd8KJboAA8XRs.jpg,,in,,20,19,208,https://x.com/jumbofilm_id/status/1916736785226613037,1678688801454194688,jumbofilm_id
1916734945189646645,Mon Apr 28 06:03:16 +0000 2025,411,Sama seperti sepeda keren Nurman #FilmJUMBO juga ikut terbang tinggi dengan 7.493.349 penonton di hari ke-28 penayangan! Tapi petualangan ini masih belum selesai. Yuk nonton Film JUMBO sekali dua kali atau sebanyak-banyaknya di bioskop agar kita bisa terbang lebih https://t.co/DyMIea0MKD,1916734945189646645,https://pbs.twimg.com/media/GpmcRTJbQAAGgR3.jpg,,in,,9,10,76,https://x.com/VisinemaID/status/1916734945189646645,2352930834,VisinemaID
1916726483474846108,Mon Apr 28 05:29:39 +0000 2025,0,Gimana jadinya kalau indomie dan jumbo kolaborasi nih #desainkemasan #filmjumbo #freelancerdesigner #dkv #desaingrafisindonesia https://t.co/w3l0QRgJDD,1916726483474846108,https://pbs.twimg.com/ext_tw_video_thumb/1916726438805508096/pu/img/MCCbOC-AXCj41xyf.jpg,,in,,0,1,0,https://x.com/bedamanusia16/status/1916726483474846108,1712772396632170496,bedamanusia16
1916704975927021634,Mon Apr 28 04:04:11 +0000 2025,194,Terima kasih banyak untuk kalian yang sudah menjadi bagian dari penonton film lokal terlaris nomor 3 di Indonesia Semoga film ini bisa merangkul kita anak-anak kita dan anak-anak di dalam diri kita #JumboUntukSemua #JUMBO #FilmJumbo https://t.co/r2uvY4VnxF,1916704975927021634,https://pbs.twimg.com/amplify_video_thumb/1916704856355794944/img/HaV-kg9VkZxtjhfz.jpg,,in,,1,0,36,https://x.com/jumbofilm_id/status/1916704975927021634,1678688801454194688,jumbofilm_id
1916700047741173790,Mon Apr 28 03:44:36 +0000 2025,0,Info nonton Jumbo #Jumbo #filmjumbo,1916700047741173790,,,in,,0,0,0,https://x.com/DewiLes24194760/status/1916700047741173790,1911630783988576257,DewiLes24194760
1915675633440457007,Mon Apr 28 02:14:45 +0000 2025,0,Versi bahasa Jepang lagi #FilmJumbo #SelaluAdaDiNadimu https://t.co/lNdabjGEVz,1916677434575052961,,ambudaff,in,"Bandung, Indonesia",0,0,0,https://x.com/ambudaff/status/1916677434575052961,93298780,ambudaff
1916623639350509684,Sun Apr 27 23:56:54 +0000 2025,2,@cinepoint_ Akhirnya rilis Agak Laen memang #FilmJUMBO ini !,1916642746259157092,,cinepoint_,in,"Kalimantan Timur, Indonesia",0,0,0,https://x.com/awyndoank/status/1916642746259157092,236832968,awyndoank
1916501717589623061,Sun Apr 27 14:36:31 +0000 2025,0,Recap Nobar Jumbo bareng Adik-adik yatim hari ini Terima kasih banyak untuk semua yang sudah berpartisipasi. Semoga kebahagiaan ini terus berlanjut dan kita akan terus berbagi di kegiatan berikutnya! #ProgramNurulHayat #RelawanNH #ZakatKita #Nobar #FilmJumbo https://t.co/elErD44GRA,1916501717589623061,https://pbs.twimg.com/ext_tw_video_thumb/1916501557295906816/pu/img/-vx-833KPLfHUMAf.jpg,,in,Indonesia,0,0,0,https://x.com/nurulhayatku/status/1916501717589623061,1155803196,nurulhayatku
1916501174179762531,Sun Apr 27 14:34:21 +0000 2025,2300,Rumah Oma di Film JUMBO tuh bener-bener paket lengkap: hangat nyaman penuh kenangan.. dan pastinya banyak makanan enak! Nggak heran Geng JUMBO sering main dan kasih review ⭐️⭐️⭐️⭐️⭐️ #JumboUntukSemua #FilmJumbo #FilmAnimasi https://t.co/1TX6yQ0i9P,1916501174179762531,https://pbs.twimg.com/media/GpjHnXMbQAAhjDx.jpg,,in,,55,37,265,https://x.com/jumbofilm_id/status/1916501174179762531,1678688801454194688,jumbofilm_id
1916485075694440869,Sun Apr 27 13:30:23 +0000 2025,1,Sahabat sejuk doakan agar adik-adik yatim ini bisa menggapai semua impiannya yaa. Terima kasih yang sudah hadir dalam kebahagiaan hari ini #ProgramNurulHayat #RelawanNH #ZakatKita #Nobar #FilmJumbo #BerbagiBahagia #YatimDhuafa #Yatim #LifeAtNurulHayat https://t.co/ySuLWfGxsG,1916485075694440869,https://pbs.twimg.com/ext_tw_video_thumb/1916484331733975040/pu/img/Y7DJobWbdMDUvyUf.jpg,,in,Indonesia,0,0,0,https://x.com/nurulhayatku/status/1916485075694440869,1155803196,nurulhayatku
1916485036578164931,Sun Apr 27 13:30:13 +0000 2025,0,Bagi cerita dong Sahabat Sejuk apa kesan kalian setelah nonton film ini? #ProgramNurulHayat #RelawanNH #ZakatKita #Nobar #FilmJumbo #BerbagiBahagia #YatimDhuafa #Yatim #LifeAtNurulHayat https://t.co/7K1KdYg0hz,1916485036578164931,https://pbs.twimg.com/ext_tw_video_thumb/1916484389992861697/pu/img/XrZE5NF5y5FefatP.jpg,,in,Indonesia,0,0,0,https://x.com/nurulhayatku/status/1916485036578164931,1155803196,nurulhayatku
1916476453400752361,Sun Apr 27 12:56:07 +0000 2025,0,Tiba2 bocil 2th ku nyanyi nyanyiankuu disiniii huhu pas nonton #FilmJUMBO sama paksu udah bilang suatu saat bocil harus nonton film ini karena dia SUKA BANGET sama gelembung trus iseng muterin mv ini gak mau berenti dong ,1916476453400752361,,,in,Indonesia,0,0,0,https://x.com/peternakayams/status/1916476453400752361,1126724644621340672,peternakayams
1916476149506687277,Sun Apr 27 12:54:55 +0000 2025,45,Geng Jumbo bersama lukisan Nurman yang judulnya Si Cantik Kuning Tengahnya Cokelat selamat atas 7 juta penontonnya Bang Ryan @Adriandhy seneng banget Indonesia punya karya sebagus #FilmJUMBO https://t.co/oLsTfmeLgE,1916476149506687277,https://pbs.twimg.com/media/Gpiw5sUbgAAvMLt.jpg,,in,,1,0,6,https://x.com/norative/status/1916476149506687277,1247757358475825154,norative
1916472802774810645,Sun Apr 27 12:41:37 +0000 2025,0,Tadi nonton yang kedua kali dan bener² take a moment buat nikmatin scoring nya. Riil bikin merinding. #FilmJUMBO,1916472802774810645,,,in,,0,0,0,https://x.com/verynavey/status/1916472802774810645,76875599,verynavey
1916463960016277924,Sun Apr 27 12:06:28 +0000 2025,440,Maesaroh sosok teman paling pengertian dan dewasa. Selalu tegas selalu ingin melindungi orang-orang terdekatnya. Saksikan kisah Maesaroh bersama Geng JUMBO di bioskop! Beli tiket film JUMBO sekarang di https://t.co/Wp7yN9ynNx sekarang #JumboUntukSemua #JUMBO #FilmJumbo https://t.co/j4RnThjEGM,1916463960016277924,https://pbs.twimg.com/amplify_video_thumb/1916463856186175489/img/mt-HRvkt_9hKwvat.jpg,,in,,10,6,75,https://x.com/jumbofilm_id/status/1916463960016277924,1678688801454194688,jumbofilm_id
1916461425658331248,Sun Apr 27 11:56:24 +0000 2025,0,Berhubung sama-sama libur tadi nyempetin nonton #FilmJUMBO sama anak. https://t.co/ldF6VAExoY,1916461425658331248,https://pbs.twimg.com/media/GpijgZbbEAASg1c.jpg,,in,Many miles away from Anfield,0,0,0,https://x.com/azwara9/status/1916461425658331248,1548031718,azwara9
1916450304889151738,Sun Apr 27 11:12:13 +0000 2025,0,Nonton JUMBO LAGIII⭐️⭐️ untukk ketiga kalinya mweheheh lovv #JUMBO #FilmJUMBO https://t.co/Nj29K1KT6h,1916450304889151738,https://pbs.twimg.com/media/GpiZWLibsAAbnBj.jpg,,in,"Jakarta, Indonesia",0,0,0,https://x.com/picypinkk/status/1916450304889151738,1309709581283520514,picypinkk
1916438702307639462,Sun Apr 27 10:26:06 +0000 2025,1,Makasih om @Adriandhy sudah bikin Film Jumbo yang sangat mengesankan... Memorable banget film ini #Jumbo #FilmJUMBO https://t.co/OuaSRFFYxd,1916438702307639462,https://pbs.twimg.com/ext_tw_video_thumb/1916438651149647872/pu/img/Po8neUJd8hOYtl3B.jpg,,in,"makassar, indonesia",0,0,0,https://x.com/omjhody_/status/1916438702307639462,64677028,omjhody_
1916429136869961917,Sun Apr 27 09:48:06 +0000 2025,0,Terima kasih lagu indahnya ya @laleilmanino @Adriandhy kami jadi punya kado lagu pernikahan yang seru #FilmJUMBO https://t.co/cNJBxxvvD8,1916429136869961917,https://pbs.twimg.com/ext_tw_video_thumb/1916428997812215808/pu/img/pytQaEmHARsMVQDC.jpg,,in,,0,0,0,https://x.com/beayahidup/status/1916429136869961917,137234883,beayahidup
1916422827869438447,Sun Apr 27 09:23:02 +0000 2025,19,Akhirnya bisa nonton #FilmJUMBO udah rencanain dari awal tp kesampeannya baru hari ini akwkw pas nonton bener2 mixed feeling sih.. nangis ngakak kesel dll aowkwk.. kali ini nontonnya sama Beomsoo dan tentunya xdc tercintaaa Cusss nonton juga guys https://t.co/jvuj1rpMCY,1916422827869438447,https://pbs.twimg.com/media/GpiAYrDaUAAo7HU.jpg,,in,,0,3,0,https://x.com/Derrr21_/status/1916422827869438447,3177291709,Derrr21_
1916389029102424169,Sun Apr 27 07:08:43 +0000 2025,0,Banyak re-take karena gakuat nyanyi nya liriknya #FilmJUMBO #selaluadadinadimu #coversong @laleilmanino https://t.co/9M4E3PfgyH,1916389029102424169,https://pbs.twimg.com/ext_tw_video_thumb/1916388953370075136/pu/img/JZDH4IXcrD7uCV8r.jpg,,in,"Kota Bandung, Jawa Barat",0,0,0,https://x.com/Rogerinarifa/status/1916389029102424169,1651850336896962562,Rogerinarifa
1916387049873281327,Sun Apr 27 07:00:52 +0000 2025,2,Bagus-bagus banget karya fanart untuk #FilmJUMBO ini ,1916387049873281327,,,in,,0,0,0,https://x.com/ted_kho/status/1916387049873281327,76414171,ted_kho
1916384050324947027,Sun Apr 27 06:48:56 +0000 2025,723,Creating figure clay Jumbo! Yang baru aja tembus 7 juta penonton dan akan lebih banyak dan lebih jumbo lagi congratulations bang @Adriandhy dan team!!! #FilmJUMBO #FanartJUMBO https://t.co/teTPgttQos,1916384050324947027,https://pbs.twimg.com/amplify_video_thumb/1916383956574081026/img/BjgTb7iixdgqcZQ3.jpg,,in,,5,5,146,https://x.com/ghyari_/status/1916384050324947027,3035792971,ghyari_
1916381296651296929,Sun Apr 27 06:38:00 +0000 2025,277,7.155.920 penonton sudah dibawa pulang ke masa kecil lewat film JUMBO Buat yang belum nonton ini saatnya kasih hadiah kecil untuk diri sendiri: nostalgia dan kehangatan. Film #JUMBO masih tayang di bioskop! Beli tiket di https://t.co/2aiqsW3hqc sekarang! ️ #FilmJumbo https://t.co/Mqy8EECRQC,1916381296651296929,https://pbs.twimg.com/amplify_video_thumb/1916381062558846979/img/INjf7jOCrnBBBgq5.jpg,,in,,5,0,61,https://x.com/VisinemaID/status/1916381296651296929,2352930834,VisinemaID
1916365500025868479,Sun Apr 27 05:35:14 +0000 2025,2,#FilmJumbo adalah fenomena perfilman Indonesia.,1916365500025868479,,,in,Yogyakarta - São Paulo,0,0,0,https://x.com/_gladhys/status/1916365500025868479,149784195,_gladhys
1916363731048796285,Sun Apr 27 05:28:12 +0000 2025,38,Aku suka bgmn #FilmJUMBO lapisan karakternya rich bgt: Don yatim-piatu tapi dibanding temen2nya dia masih privileged; Atta sm Acil susah keuangan tapi mereka cerdas dan physically strong; Mae is EVERYTHING but still underdog; Meri had beauty wit turunan bule tapi udh jd hantu.,1916363733154115687,,_gladhys,in,Yogyakarta - São Paulo,0,1,3,https://x.com/_gladhys/status/1916363733154115687,149784195,_gladhys
1916352287913742502,Sun Apr 27 04:42:44 +0000 2025,1,Dedikasi berbalas hasil yang berkelas! Salah satu kekuatan utama #FilmJUMBO,1916352287913742502,,,in,"ÜT: -6.9447056,107.6910498",0,0,0,https://x.com/kukuyuyuk/status/1916352287913742502,115810070,kukuyuyuk
1916348669772579140,Sun Apr 27 04:41:49 +0000 2025,25,@Adriandhy @ofelobaja Nuansa alat musik tiup di #FilmJUMBO begitu terasa apakah karena Kampung Seruni/Serunai? Seruni: Alat musik tiup asal Minang.,1916352057659044347,,Adriandhy,in,Pluto,1,0,0,https://x.com/digasabhan/status/1916352057659044347,69859492,digasabhan
1916348669772579140,Sun Apr 27 04:28:21 +0000 2025,5707,Mensyukuri 7 juta penonton post ini spesial terima kasihku untuk @ofelobaja Kalau bukan karenanya magis #FilmJUMBO dalam scoring tidak akan tergubah. Terima kasih Ofel dan semua players. Dari studio kecil di Cisauk berkotak risoles dan piscok sampai 7 juta penonton. ️ https://t.co/HyZMTdYYXr,1916348669772579140,https://pbs.twimg.com/ext_tw_video_thumb/1916348578005688320/pu/img/H5376vBlJUrKrW05.jpg,,in,,173,96,1139,https://x.com/Adriandhy/status/1916348669772579140,68122088,Adriandhy
1916336542580105416,Sun Apr 27 03:40:10 +0000 2025,0,New Post: Film Jumbo Geser Pengabdi Setan 2 Joko Anwar: Selamat https://t.co/yZFH3Jcirl #animasi #filmjumbo #filmpengabdisetan2 #sutradarajokoanwar #film,1916336542580105416,,,in,"Sungai Liat, Indonesia",0,0,0,https://x.com/intrikdotid/status/1916336542580105416,1382918965366714371,intrikdotid
1916334148446523655,Sun Apr 27 03:30:39 +0000 2025,8,Project #FilmJUMBO sudah dari 3 tahun lalu Kak. Waktu itu NOAH masih belum hiatus dan jadwal Ariel bareng NOAH lagi padat-padatnya. Jadi BCL bawain OST-nya sendiri nggak duet bareng Ariel. Source: https://t.co/YHoWUaeKpy,1916334148446523655,,,in,,1,1,4,https://x.com/dailyarielnoah/status/1916334148446523655,1471079474980540418,dailyarielnoah
1916327822056194075,Sun Apr 27 03:05:31 +0000 2025,0,Memberanikan diri utk post ini krn #FilmJUMBO udh 7jt++ pentonton&amp;top 3 film indonesia terlaris sepanjang masa! Selamat se-jumbo-jumbonya utk kak @Adriandhy &amp; team @jumbofilm_id thankyou jg @laleilmanino utk lagu yg indah ini p.s: bkn singer jd maap kl jelek suaranya wk https://t.co/g2KGeisO7w,1916327822056194075,https://pbs.twimg.com/ext_tw_video_thumb/1916327584205574145/pu/img/MP-eg9lTkVE-JPaD.jpg,,in,BTS’ Universe 🌌,0,0,0,https://x.com/sootophia/status/1916327822056194075,1046761136618582016,sootophia
1916320352172736945,Sun Apr 27 02:35:50 +0000 2025,3,Aku juga udah nonton filmnya.. sap sap sap!!! #FilmJumbo keren!!!! Ps. : aku nangis pas adegan Don nyanyi lagu ini https://t.co/AZYMJ3dOJd,1916320352172736945,https://pbs.twimg.com/media/GpgjM5KboAAo7PE.jpg,,in,andromeda galaxy,0,0,0,https://x.com/cassiop3144/status/1916320352172736945,1668042943914201088,cassiop3144
1916130840855384511,Sun Apr 27 01:17:39 +0000 2025,0,@NovalAssegaf JANGAN SOK PALING SUCI LU!!! #rakyatmonitor #MayDayKondusif #timsekop #IndonesiaTangguh #Hearts2Hearts #mbgbukalapangankerja #bursaaktif #ibudananak #FilmJUMBO #PastiMakinAman #zonauang https://t.co/2m9KCZeoHU,1916300677740925024,,NovalAssegaf,in,,1,0,0,https://x.com/pe_jaya/status/1916300677740925024,1783709624878981120,pe_jaya
1916239054297042999,Sat Apr 26 21:12:47 +0000 2025,3,Baru kemaren perasaan 5jt buat Don cosplay Tanker sekarang dah 7jt aja saatnya Meri cosplay white mage selamat JUMBO #FilmJUMBO #jumbofanart https://t.co/EyZm3yfFl8,1916239054297042999,https://pbs.twimg.com/media/GpfZOk_a8AEDkPh.jpg,,in,,0,0,0,https://x.com/Njipong/status/1916239054297042999,2480535271,Njipong
1916155834398347379,Sat Apr 26 15:42:06 +0000 2025,19,SD UMP Purwokerto Sewa 47 Angkot untuk Nobar Film JUMBO Kereenn bangett ini @Adriandhy #Kabarmuhammadiyah #muhammadiyah #FilmJUMBO https://t.co/Yg6z8ao5fJ,1916155834398347379,https://pbs.twimg.com/ext_tw_video_thumb/1916155740051673088/pu/img/OHg78ZH9hZ6HStJb.jpg,,in,"Yogyakarta, Indonesia",0,2,2,https://x.com/KabarMuh_ID/status/1916155834398347379,1481296968731459592,KabarMuh_ID
1916154092638048682,Sat Apr 26 15:35:10 +0000 2025,0,Celebrating 7 juta penonton #FilmJUMBO selamat atas pencapaiannya menjadi memori baik untuk orang tua &amp; anak ditengah hiruk pikuknya dunia yang semakin kesana kemari #BuzzerJUMBO,1916154092638048682,,,in,"Cempaka Putih, Indonesia",0,0,0,https://x.com/masudhariyadi1/status/1916154092638048682,2380046960,masudhariyadi1
1916146667285582184,Sat Apr 26 15:05:40 +0000 2025,0,Selamat untuk 7 juta penontonnya #FilmJUMBO https://t.co/HkeZoJ7Jk7,1916146667285582184,https://pbs.twimg.com/amplify_video_thumb/1916133709922897923/img/T6Hob6DWQUmV6D44.jpg,,in,"Purwokerto Utara, Indonesia",0,0,0,https://x.com/kakKelomang/status/1916146667285582184,751684491584741376,kakKelomang
1916145273287704982,Sat Apr 26 15:00:08 +0000 2025,1,Resmi menjadi film terlaris Indonesia ke-3 sepanjang masa: #FilmJUMBO,1916145273287704982,,,in,CINEMA !,0,0,0,https://x.com/moviegoersID/status/1916145273287704982,522919955,moviegoersID
